SMILES,Hf
CC12CC1C(=O)N2C=N,22.5731375
COC1=C(CO)C=CO1,-85.9601525
CCNC(=O)C1(C)CC1,-50.33335
CC12CC(C1)OC=NC2,-9.3799675
CCOC1=C(N)OC=N1,-52.6198475
CC1=NC=C(F)C(=O)N1,-73.4099325
CCC(=NO)C(C)OC,-61.395835
CC(C)C1(C)NCC1=O,-32.498545
CN1N=CC2=C1OC=N2,39.77811
CCCCC1CC1CO,-48.5589575
OC(C=O)C(=O)C1CO1,-109.3634575
O=C1NC(=NO1)C#C,21.086935
CN(C(C)=O)C(=N)CO,-81.72352
CC1(CCN1C=O)C=O,-55.8759
CC1(OCC1=O)C(N)=O,-100.990705
CC1CC2=C(N1)N=NO2,43.4324475
CC1(O)C2CC11CCN21,82.8462175
CN1CC11C2C3OC2C13,105.510485
CCC1CCC1N1CC1,31.214105
COC1=NC=NC=C1C,-20.86304
O=CC#CC1OC1C=O,-2.530445
CCC#CC1CCCO1,1.4457075
CC(O)C1=CNC(C)=C1,-33.4998125
C1C2C3CN=COC2C13,45.3790425
OCCC1(CO1)C1CO1,-68.8101725
OC12CC1C1CCC2O1,-35.0987025
OCC(C=O)C#CC=O,-39.53497
CC1CC(CO)C1C#C,20.5606125
NC1CC1([NH3+])CC([O-])=O,-73.0922575
CC1C(C)C1(CO)C#N,-7.4617
CC1OC2C1C(C)C2=O,-36.5476
NCC(O)(C#N)C1CN1,17.72355
CN=C1COCC(=O)O1,-99.1715825
CN=C1COC(=N)N1,-16.4637175
OC1C=CC2CCOC12,-56.6495625
OCC#CC=O,-9.6599175
O=CC1CCCC(=O)C1,-77.5861
CC12CCC(C)(N1)C2=O,-10.080885
OC1CC2C3CC3C2C1,5.74722
CC1=C(C)N=CC(=N)O1,-0.1461275
CC1(O)CN(C=O)C1=O,-103.3795975
CN1CCC(N)(C1)C#N,35.697725
CC1(C=O)C2C=CCN12,22.753275
CC1CC11OC2C(C)C12,25.316435
O=CC12CC3C4C(C13)N24,93.689235
CC1=C(N)OC=C1CO,-56.296325
CNC1(CN(C)C1)C#N,55.835455
O=CN1C2CC1C=CC2,10.7059025
CC1CCN2CC1(O)C2,-16.6949575
OCCN1CCCC1=O,-95.1538575
CC12CC3(C)CN1C23,67.1119075
CC1(C)OC11CCC1,-21.0163175
CCOC1CC2CC12O,-45.2738375
N1C=CC=C2C=CN=C12,55.480375
OC1CC2CN2C2CC12,20.4287925
CN1C2C3CC1(C#N)C23,118.9743675
O=C(C#N)N1C=CN=N1,67.356285
C1CN1C1C2C3CC1C23,110.2613525
CC1CC(=O)C1(O)C#C,-0.998875
CC1(O)CC(O)C1=NO,-65.399755
C1OC1C1C2CN1C2,69.9933225
CC12CC3N1C3(CO)C2,24.868355
C#CC1(CO1)C1CN1,80.65979
COC(C#N)C1CN1C,23.9829075
N=C1OCCCO1,-68.2513025
O=C(OC1CC1)N1CC1,-35.167145
CC1=CC(=O)OC(O)=N1,-110.3766275
OCCNC(=O)C1CN1,-63.5103325
COC1CN2C(C=O)C12,-4.271555
CCOC1C(C)C1(C)C,-51.2044975
CC1(CC11COC1)C=O,-29.8176625
C1CC1C1(CC1)C1CC1,53.49125
CC1NC11CN(C)C1,46.1173725
CC1=NNC2=C1OC=C2,27.9955875
CC(O)C(C)(O)C=O,-131.831915
CCOC1=CC(N)=NN1,-9.06066
CC12COC1C(=O)C2,-29.32175
N#CC1C2CCC=CC12,65.5465525
O=CC1CC(=O)O1,-91.105905
N#CC12CCC(N1)C=C2,76.716635
CCC1COCC(O)C1,-100.4037
CC1CC(CC#N)C1C,20.4451725
NC1=NNC2=C1C=CN2,72.2531375
OCC1C2CC(C#N)N12,53.5854425
OC1=CN2N=NN=C2N1,64.8083675
CN=C(C)NC=O,-40.1192025
OC1CC2(CC2)CC1O,-67.096405
ON=C1CC(O)C1C=O,-43.0366875
COC1=CNN=N1,15.9386875
N=C1NC=NC=N1,44.724865
COCC1(C)C2CCN12,8.0172475
CCC1=CCCC2CC12,19.35525
CC(C)C(N)=O,-70.73178
CN1C(=N)CCNC1=O,-41.8933425
C[NH2+]C1CC1(N)C([O-])=O,-39.6552925
CC1C2CC3C(C)C1C23,48.3300625
ON=C1CC(C1)NC=O,-20.9712575
CN1C2CC3COC2C13,14.9544825
CC1=CC2C(C1)C2(C)O,-13.066485
CC(=O)CC(O)C1CN1,-62.9675
N#CC12C3C4OC1C4N23,125.7672125
CC1C2C1C(=O)C1CN21,32.1889925
OC1C=CC2(O)COC12,-70.7984975
CC#CC(O)C1CC1,22.9785575
O=C1NC2C3NC3C12,53.0616675
CC1(CO)C=CNC1=O,-68.118425
FC1=NC(=O)OC=C1,-100.3665375
CNC1=CN(C)C(O)=C1,-12.491785
COC(C#CC)C#CC,58.8628075
CC1(C)OC2(CO)CC12,-46.8727075
CC12C3CC1C3C2C#C,138.58948
CC1=C(F)NN=NC1=N,28.8123025
CCC12CCC(O1)C2O,-62.3481125
CC1OCC(C)(O)C1C,-103.0862625
CCC1OC1C(O)C#N,-31.6838925
CC1(CC1)C1=CCOC1,-4.0537025
CC1=NOC(C=O)=C1C,-30.640765
CC1COC(=O)C2NC12,-50.78813
N#CC1CC(C1)C1CC1,58.062765
OCCC1CC2CN2C1,-12.7693175
CC12NC1C(=O)C2(C)O,-26.748605
CC1C(C)C11CC(=N)O1,-0.7719225
CC1CC=C2CCOC12,-20.405725
CC12CC1N1C(C#N)C21,131.9849525
C#CC1=CC=C2CCN12,117.242735
O=C1CC23COC2CC13,2.2045125
CC1CCC(C)C2OC12,-40.36735
OC12CC1CN(C2)C=O,-53.8057775
CC1(C)OCCOC1=N,-75.960515
CCCC1=COC(=O)N1,-83.9747225
O=C1OC2C(CC#C)C12,28.823285
CN1C=CC2OC2C1=O,-33.1037025
CNC1=NC(CO1)C#N,5.730365
NC1=NCC2OC12C=O,-18.7440375
C1C2NC2C2OC12,30.6210225
CC1(CC1)C1OCC1O,-46.403965
CC1=CN=C2C3CC3N12,96.5424975
CC(C)C1CCOC1,-61.8310225
CC12CC1NC(=O)O2,-64.401555
CC(C=O)N1CC1(C)C,-21.6911125
CC(O)C(C)CCO,-110.945735
OC1C2CC1OC(=N)C2,-42.102275
CC#CC(O)C#N,42.2469375
CCC(=O)NCC#CC,-14.460835
CNC(=N)C(=O)COC,-63.620145
C1C2CC3C4C3N2C14,90.78143
CC12NC1C1(C)CCC21,63.819855
CCC1=CNC(=N1)C#N,45.1012575
CCC(=O)C(C)CC#C,-6.2926225
CC12CC(COC1)C2=O,-52.1704675
O=CC#CC1=CN=CO1,23.92457
O=CCC12CC1C1CC21,55.665695
C1C2CC1C1CC2C=C1,67.9026375
CCC#CCOC(C)=N,2.67117
O=C1OCCCN=CO1,-100.7353125
NC1=CNC(O)=NC1=N,-8.7617925
CC#CC1CCC1=O,27.8161775
CC(C)C1CC(O1)C#C,20.379265
O=C1C2C3CC4C1N4C23,38.4259375
CCNC(=NCC)C#N,24.794285
CNCC(=O)OC=NC,-73.855925
C1NC1C12COCC1N2,30.56852
CC1(CC2CC12)OC=O,-41.8543675
OCCC(O)C1CO1,-104.3543175
CN1C2C3OC3C1C2O,6.754875
CN1C=C(N=N1)C#N,82.341015
NC1=NC(=N)N=CC=N1,81.371295
O=C1CN2CCC2CO1,-51.3271525
N1C=CC2=C1NN=C2,73.1965025
N=C1OC(CC=C1)C#C,52.2535275
O=CNCC#CC#N,44.734965
CC1OCOC1CC#C,-25.0411325
CC1C=CN(C=O)C1C,-32.766265
CC1C2CC3C4C3C2C14,69.665285
CN1CC2CC(=NO)C12,53.7301725
COCC1CC2(O)CC12,-38.60414
O=C1COC2(CC2)C1,-45.861395
CCC(CC)C(F)(F)F,-209.3329
CC1OCC23CC(O2)C13,7.4520725
ON=C1CC=CC(O)C1,-24.6006725
CC1OC1COC(C)=O,-117.56755
CCNC(=N)C(=O)NC,-50.1809575
CCOC1CC1(C)C#N,-6.3792625
CC1C2OCC(=O)C12O,-80.27312
COCC(C)(C)CC#C,-9.2791175
CC1N(CC1=O)C(C)=O,-66.9644525
OC1C2CCC1(O)CC2,-83.58836
CC1CCC(N)C(=O)O1,-94.4510575
CC1(O)CC11CC2CC12,19.98896
COC12CC1C1OC21C,11.04702
N=C1OC=CO1,-38.56826
OC12CC3C(CC1=O)C23,-22.9180775
CC(O)C1OC1C(C)O,-115.3094
CNC1=CN(C)N=C1,36.5889625
CCC1=CC(=O)OCC1,-81.615905
CN=CNC(=O)N(C)C,-47.62766
C1C2N1CCC21CCC1,46.357785
CC1=CC(=N)ON=N1,48.75509
CNC(=O)N1C(C)C1C,-37.61899
C1C2CC3CC=CC3C12,41.4911625
C1C2C3OC4COC2C134,-29.1792725
COC1=NNC(=N)N=C1,26.95237
CC1CC(C)(O)C1C#N,-14.244975
CC#CC1C2C=CCN12,107.387625
CNC1=NC=NC=C1,25.9687475
OCC(C#C)C#CC#C,126.2743225
CCC(=O)CNC(N)=O,-105.6482125
OCC(O)C1CC(=O)O1,-155.3017
CC1=CC=C(O)C=C1O,-70.60243
C1CNC2=C(N1)ON=C2,31.8199325
O=COC(C=O)C#N,-62.7259725
CC#CC(O)C1CCO1,-14.44203
CC12CC3C(O)C(O1)C23,-21.26923
CN=C1OC2(C)CC12,13.226535
N=C1OCC2=C1NN=C2,29.0635475
C1C2OC2C11COC=N1,-0.13799
OCC1CCC11CO1,-39.8489125
CC1(CC2CC1C2)C=O,-12.6040175
O=CC1CC2=CCCC12,19.5938575
COC(C)(C)CO,-102.2672225
N=C1OC(=O)C=C1C=O,-71.2837825
CCN1CC(O)C1=O,-73.4214625
NC1=NNC=C1OC=N,23.196155
CC(O)C1(C)NC1C#N,3.8389025
OCC(=O)CCCC=O,-121.306195
CC#CC(C)C(C)(C)O,-23.57545
CC1=CCOC1(C)C#N,1.609035
CC(O)C1=NC=CN=C1,-10.866965
OC1=CC2=C(N1)OC=C2,-13.46524
OCC1C=CC2CC1C2,-2.5000125
O=CCCC1(CO1)C#C,11.05038
OCC1=CNN=C1O,-43.876075
COCC#CC(C)O,-33.9579425
COC12CCC1C2CO,-37.00276
CCC1=C(N)OC(N)=C1,-22.4006375
CC(OCCC#N)C#N,11.0986725
CCCC1=CC(C)=CO1,-38.8605
COC1(CC1)C(C)CO,-71.71942
CC1CC(C)(O)C1,-49.63349
CC1C(CC1C#C)C#C,120.71577
OC12CC1OCC(=O)C2,-80.0924
C#CCN=C1CCO1,51.74459
CCC1C(=O)COC1=O,-123.80656
OC12CC1CC1CCC21,0.4404525
O=CC1CC11C2CC1C2,51.5298425
CN=COC1CC(O)C1,-51.87079
[NH3+]CC1=C([O-])ON=C1,-32.4800475
CN1C2C3OCC2(C)C13,43.128605
CN=COC1(C)CCC1,-24.4169725
O=CC1=CNC(=N1)C#N,34.69119
CCC1OCCC1=O,-84.1265675
OCC1=CC(NC1)C#N,20.2338175
C#CC1C2COC1C=C2,63.934485
O=C(CC#C)C1CCC1,32.0936575
NC(CO)C1=NON=N1,8.016015
O=C1NC23CC(CC2)C13,59.5291675
CC12CC(C1)CC2(C)C,-1.120925
O=CCC1C2NC(=O)C12,-17.1583
CN1N=CC(C#C)=C1N,89.1818775
CC1(CC1)C#CCC#N,93.580115
NC1=NC2C=CCC2O1,-5.61981
C1OC11CCOCC=C1,-31.1843575
CCCN1C=CN=C1,11.1514125
OC(CCC=O)C1CC1,-64.666725
CNC(C)C(NC)C#N,20.7266075
OC1C(=O)CCOC1=O,-145.6091125
C1C2C3COCOC1C23,-22.8135075
CC12CCN1C2CO,6.340755
O=CC(=O)C1CN2CC12,4.7458425
CC1(CO1)C1COC1,-38.1697225
OC1C2CNC2=CC1=O,-14.3640425
NC1(C#N)C2C3C1CN23,129.5338925
CC12CC1(C)OCCO2,-60.26544
CN1CC1C1OCCO1,-40.6755625
COC12CC3CCC1C23,7.10513
NC(=O)C1=CC2OC2C1,-33.2442625
OCCC#CCC#C,64.3235
COC1C=CC2C(C)C12,2.0857575
OCC12CC1CO2,-27.5164675
CC1NC(=O)C1CC=O,-63.8821725
CN(C)C1COCC1=O,-63.4262025
OC1COCC2(CN2)C1,-49.9085975
CC1C2CC(C#C)N12,111.6577275
O=C1OC2C3CC1OC23,-74.417695
CC(O)C1(C)CC1O,-80.548785
CN(C)C1=C(O)NC=C1,-12.19937
CC1C2CCC(C)C12C,-5.9846775
OC1CCC2CC12C=O,-53.9500575
CC#CC#CC1CC1O,76.3194525
CN1CC1COC(C)=O,-67.1548075
CCC(OC1CC1)C#C,27.201445
O=CC1=CNCCOC1,-53.00446
CC1NC1(C)C#CC#N,99.5369275
OC1C(O)C1CC#C,-2.84376
CC1(O)C(O)CC11CO1,-79.9909675
CC1C(O)C11CC2CN12,36.9207475
OC1CC2C(C#C)N2C1,56.70479
O=C1CCC2(CCO2)C1,-58.767375
COC(C)(C#N)C#CC,37.09416
CN1C=NC2(CC12)C#C,109.9722525
CC(C=O)C#CC1CN1,48.9708525
CC1=NNC(=O)O1,-64.62041
C#CC1C2C3C4C1C2N34,179.47693
CC(CN)(C#N)C#N,55.439285
CC12OC1C(O)C=C2,-33.6822475
OC1CC2CC2C(O)C1,-66.383565
OC1CC23CNC2C1O3,46.71031
CC1NC1(C)C(=O)C#N,18.24025
CC1(O)COC1C#C,-4.9866725
CC(CN1CC1C)C#C,69.8570325
COC1(C)C2CC1OC2,-46.587195
NC(=O)C#CC1CCC1,20.9994125
COC12CC3C(C1)C23O,-1.3894025
CC(C)N1C=CN=N1,34.76984
N#CC12OC1CC21CO1,43.352375
O=C1COC(=O)OC1,-146.37824
CC12CCC1CO2,-9.46009
CC1=CCCOC1C#N,5.08664
CC(O)COC(C)=O,-152.6090675
CC(OC=O)C(N)=O,-133.4544525
CCC1=C(N)COC1=N,-27.117555
O=C1C=C2C3C4C2C1N34,143.8982425
O=CC12CC1C1(CO1)C2,2.52391
CC(CO)OC1CC1C,-78.7706375
N=C1NC=CCN1C=O,2.605415
OC1=NOC(=N)OC1=O,-86.575035
CC1(C)OCC=C1C#C,23.8219525
CC1CC2(CO2)C=C1C,-13.0056175
CC(=O)C1=CCCC1,-31.979775
CC1OC2CC2(O1)C=O,-79.90164
O=CC12CC1C(=O)OC2,-85.9022
OC1C2CC(C=O)C1O2,-73.419565
OC1CC11CNC(=O)C1,-59.96971
C1OC2=CON=C2C=C1,9.4109
CC1CC(OC=O)C1O,-112.80859
CC12CC(=NO)C1C2O,2.7771525
OCCC1C2CCN12,10.89013
CC(CO)C(C)(C)C#N,-39.303155
OCC12CC1OCC2O,-89.1876075
O=CNC1CCC2NC12,-13.55226
CC12CCC(O1)C(=O)O2,-121.1603925
C#CC12C3CC1N=CN23,154.36308
OC1=NC(F)=NC(=N)O1,-97.379915
N=C(NCC#C)NC=O,26.6731775
CCC1C2C(=O)OC12C,-53.8666
O=C1NC=C2C=CCC12,9.3262525
CC1C2OCCOC12C,-56.8348975
CCOC1OCC=C1C,-77.1131875
CNC12COC1=NCC2,23.8825075
CC12CC3(C)NC3C1N2,50.4785325
OCC1C(C#N)N1C=N,44.211175
COC1CC2NC2C1,-8.4927175
CCC(O)(CO)CC=O,-133.500625
OC1C2NC(=O)C=CC12,-33.9897325
CC1CC1(CC=O)C=O,-51.902525
CC1(CC#C)CC(=O)C1,27.24873
CC(C#C)N1CC1,81.65127
OC1C2CN3CC3C12O,-6.0116125
NC1=CC(CO)=CO1,-49.632715
CC(=O)N1CCOC1=N,-77.31511
OCC1(CNC1=O)C=O,-87.981375
NC(C#N)C(N)C1CC1,49.6024975
CC1(N)C(O)C1C#N,5.1110325
CC1(CO1)C1OC2CC12,-4.1955825
OC12CNC1C2C#N,53.8209425
CCC(CC)C1CCC1,-20.3966925
C1C2NC2C2=CNC=C12,73.629335
OC12CN3C4CC3C1C24,40.348375
NCC(CO)(CO)C#N,-58.0561025
CC1OC1(C#C)C(C)=O,0.002615
CC1CC2(CO2)C1=O,-32.3845775
CC12CC(C1)(NC2)C#N,58.7799525
OCC1CC(C=O)C1O,-98.128855
CC(O)C12COC1C2C,-40.6880675
CC1(C)COC(CO)C1,-101.2828275
CC1C(C)N1CC=O,-11.043505
CCC1(O)CCC=C1,-39.618555
ON=C1CCC(=O)CC1,-42.2773475
CC12NC(=O)C3C1CC23,20.50808
N1C=C2ON=NC2=N1,81.2974175
O=CC1C2CC1C21CO1,26.447975
C1OC2C3OCC12C=C3,24.018295
CCC1=NC(=N)C=CO1,-5.9028125
OC1CC=CC(=O)C1O,-100.060705
NC1=C(NC=C1)N(=O)=O,7.0606
OC1CC2C3N4CC13C24,90.96127
CC1=C(NC=C1)N(=O)=O,1.31651
COC1=NC(CO)CC1,-78.79807
N#CC1(CO1)C1CCO1,5.58481
NC1=C(F)N=NNC1=N,26.659305
CCCC1NC1C(N)=O,-34.2888475
OC1CCCOC1,-90.047065
CC1COC2=NCCN12,-18.45931
CC1C2C1N1C(C)C21,94.67359
CCCOC(=O)CN,-107.5357225
CC(O)C1CC2(O)CC12,-46.8438425
CC1CC11CC2(C)NC12,62.7123175
OC1CCCCOC1=O,-128.5205625
C1OCC2=CCCOC12,-49.51175
CN(CCC=O)CC=O,-62.1310425
CC1C(C)C1(O)C1CC1,-17.73468
N=C1C2C3CC(=O)N1C23,51.5268375
CC1C2C3NC3C12C=O,67.0792475
COC1CC(O)C1CO,-109.213865
CC(O)C(=O)C(=O)C=O,-128.75007
CC12CC(CC#N)C1N2,69.3282275
OCC1OC2C(C#N)C12,8.1456375
OCC1CCC=CCO1,-68.41541
CC1C2C3C2C1(O)C3C,17.7581975
C1CC11OCC2COC12,-26.68581
N#CC1(CCOC1)C#N,32.98233
CC1(CC(O)C1O)C=O,-103.6100675
OCC1CN=CN1C=O,-59.0115625
CC1=NNC(O)=C1CO,-55.64879
CC1OC(C=C1)C#C,39.5441525
CC12COC3COC1C23,-42.0388525
C1CN(C1)C1=NCCO1,-4.80742
CC12C3CCC11OC2C31,75.201025
CC(C=O)(C=O)C=O,-89.6490375
CC(C)(C)C1CCC1O,-52.80274
CC(C)C12CC3C1N3C2,68.0912475
CC1CC(C)C(=O)C1O,-93.6202025
CCC1CC2(C)C(C)C12,13.128345
CC1CN(C)C(=O)CN1,-50.5498825
OCC1CC1C#CC#C,85.633435
CC(C)C1COCC1C,-64.166765
C1C2CC3NC3CN12,70.18975
CC(C)CC1OCC=C1,-40.150235
CC1(C)CC2OC2C1O,-66.983455
OC1CC1CCCC=O,-62.9203925
C#CCC12OC1C1OC21,89.113485
OC1CC1(C#N)N1CC1,49.7840475
C(C1CC1)C1=NNN=N1,78.118785
COC1=CC(N)=NO1,-28.7627375
CCOC(C#C)C#C,75.4572325
O=CC12CCC1CC2,2.58418
CCC1C2CC(CO)C12,-9.9480325
CC(C)C(=O)NC=O,-98.5917425
NCC1(OCC=C1)C#N,20.7446025
C1CC2OCC1C1NC21,1.911895
CN1C=CC(NC=O)=C1,-15.1245525
CC#CC(O)C(=O)C#N,16.2500225
CC1=C2NC=NC2=CO1,20.58795
OCC1C(O)C1O,-97.57211
CCC1=C(NC)ON=N1,8.9504725
OC1CCC2OC1C=C2,-50.8527175
CCC(CC=O)C#CC,-4.0700175
NC1=C(CC#C)NN=C1,98.4174225
CN1C2CC1C2(N)C#N,114.359465
COC1CCC2CC12,-24.19837
CC1OC(C=O)C(=O)O1,-148.9198025
CC1C2C3OC3C1C2O,-8.88991
CC12C3N1C1CC=C3C21,161.912355
CCC1=CCOCC1C,-42.5027325
CC1C2N1CC21COC1,37.6260575
NC(=O)CC1C(O)C1O,-106.69051
CN1CC1CCC1CO1,7.430535
CN=C1N=CNC(C)=N1,38.9295275
COCC1CC(C1)C=O,-60.053345
CC1(O)CCC(=O)C1,-90.5697375
CC1C(C)C(=O)C1C#N,-0.0689
CN1N=CC2=C1ON=C2,59.16786
CC1CC1(O)C(O)CO,-115.5855
OC1(COC1)C(F)(F)F,-229.488735
CC1C2C3CN3C12,101.132635
CC1NC11CC(C)C1=O,-2.17062
CCC1(CN1C)C(C)O,-36.44888
OCC1=NOC(=O)N=C1,-39.942935
C#CC12CC(C1)OCO2,17.58893
O=C1ON=CN=C1C#N,40.0982925
CC1=CC2C(C1)C2(C)C,16.8283075
O=C1CC2(CC1C2)C#N,25.2283575
OCC1CC11C2CN1C2,63.14209
OCC1OC(=N)C2OC12,-71.335055
CC12CC=CC1C2C#N,64.68123
CC1CN2C=CC=C2O1,-5.843155
CC(=O)C1(CC1)C=O,-56.2458925
CCC1CC2C(C)C2C1,-2.97958
CC1C(O)C1C(F)(F)F,-200.25721
O=COCCC1CCO1,-106.4789975
O=C(NCC#C)C1CN1,42.309895
CC1C2C3C4C3N1C24,116.477555
OC1CN2C3CC1CC23,-4.1805025
O=C1CC=CCC=CC1,2.25666
CCN1C(N)=CC=C1N,19.8740575
COCC12NC1C1OC21,35.27726
CC(C)C1CCOC1=N,-51.2011825
NC(=O)N1N=CN=N1,22.3127775
CC(N)C(=O)OCC#N,-61.27119
CC(C)C1C(C)N1C=O,-33.226445
C1OC2C3C4CCC12N34,54.61647
NC(=O)NC(C=O)C#N,-44.2005025
OC1C2C1C1C3CN1C23,80.0684975
O=N(=O)C1=NC=CC=C1,20.3061375
CC1OC2C1C2(C)C#N,31.22578
OC1=C2C=CCC2=NN1,29.9307975
N#CC1=CNC=C1,53.091635
COC(C)CCC(C)=O,-105.6602675
CCC1OC2C3OC1C23,-16.850375
CC12C=CC3C(O)C1N23,43.2894675
CC1=NC(C=O)=C(N)O1,-50.654295
O=C1NC2=C(NC=C2)O1,-30.5276375
OCC1OCC2COC12,-89.65886
OC1CC(=O)C11COC1,-65.1284075
NC=[NH+]CC(CO)=N[O-],7.11161
O=CN1CCC2CC12,-15.9578625
C1CC2C1C1COC2C1,-8.6457475
CC1(OCC1=O)C#C,7.994015
CCN1C2C3C=CC1C23,82.8634475
N#CC1C=CC2CN1C2,95.8961725
NC1=NN=CC(O)=C1O,-29.9750775
CN1C2C=CC1C21CN1,119.8495075
CC1(O)COCOC1=N,-109.4596675
O=CC1NCC11CN1,33.4376375
COC1(C)C2OC(C)C12,-37.2387
CN1CC2OCC1C=C2,1.3151425
CC(C)(C)OC1CC1O,-79.5386975
COC12COC1(C)C2O,-64.833705
CC1(CN2CC2)CN1,50.76903
CN1N=C(O)N=C1CO,-53.5536125
CC1(C)CN2CC1(O)C2,-10.2806525
CCC12NC1C1CC2O1,33.3452525
CC1(C)CN(CC=O)C1,-22.2339
CC1=C(N)OC(=O)O1,-111.894585
NC(=O)N1N=COC1=N,-36.249495
OC1C2CN2C=C1C=O,-11.630025
CC(C)(O)C(=NO)C#C,10.48599
O=C1NCC=CCN1,-20.898215
CC1=CCNCC(=O)C1,-14.37424
ON=C(CCC#C)C#C,111.17264
CCC1C2OC(C=O)C12,-19.71052
CN1CC23CC(C)(O2)C13,84.9885025
CN1CC23OC4C2CC134,133.11672
NCC(=O)OCCO,-135.0617025
CC1CC2COCCC12,-33.940495
OC1C2CC(=O)NC12,-53.0607475
N#CCC1=NC=CC=N1,64.7441125
OC1=CC2=C(N1)ON=N2,-3.017455
OC1C2CCC2NC1=O,-65.068775
CCC1CCC(=O)C=C1,-39.152915
OC1CC2CCC(C1)O2,-83.122755
CC1(CO1)C1CC1C#N,27.25496
CC1=CC=C(O)C(N)=C1,-29.615365
COCC1C2N1CC2=O,-10.6325225
OC1CCC2CC1O2,-61.85471
CCCC1CNC1C#N,37.355625
ON=C1CCOCC1=O,-58.433655
COCC(O)C(C)(C)O,-147.6534825
CC1C2CC(=O)N(C)C12,-29.628765
CC#CC(C)(C)C#N,60.9042725
CCC1(O)CC1OC=O,-107.94421
CCC1C2CC2CC1=O,-26.944275
C1C2NC2C2=NC=CN12,75.073795
C#CC1NC1CC#N,116.9132175
CC1(CC#N)COC1=N,11.69417
OC1=NC(F)=CC=C1,-76.0106875
CN1CC1C(=O)NC=O,-47.19009
CCC12CC(C)(C1)C2,25.672885
CC1OC2C3OC2C3O1,-40.8830625
OC1COC1CC#N,-30.1620175
C#CC1C2CC3OC1C23,92.661435
FC1=CON=C(F)C1=N,-48.6030175
CCC#CC12CC1OC2,57.1836175
CC(C)C#CC#N,62.4688175
CN1C2C3C2C1C3C=O,60.5896425
CCCC#CCCO,-13.9343525
CC12COC=NC1CN2,2.794115
CCCC(C)C1CC1,-16.73818
N#CCC12C3C4C3C1C24,163.9576
CCC(C)C1COCO1,-96.3720125
OC12CC3C1OC23C#C,85.15145
CC(CC=O)C1(C)CO1,-66.303245
CC1=NOC=C1CC#N,34.3822825
CN1CC2(C)C(C=O)C12,17.9802875
CC1=CC2=C(CCN2)O1,2.2421825
COC1=NOC(N)=C1N,-25.8589
CC(C)OC(=O)C#N,-66.140985
CC1CC2OCC1C2C,-45.43755
OC1COC2C3CC1C23,-21.679615
C1CN2C3C4NC4C1C23,88.909365
O=CCN1C=CN=N1,27.8085125
N=C1OCC2C3CC2C13,33.902695
CN1CC(O)(CO)C1=O,-112.3612275
CC1=C(CC2NC12)C#N,74.1783975
C1OC11CC2OCOC12,-57.757165
CC#CCC#CC(C)C,78.871965
CC1C2C3OC2C(O)C13,-19.38924
NC1=COC(=C1)C1CC1,10.469335
CC1=CCOCCC1=O,-60.8538125
CCOC1C(C)C1C#C,22.99594
NC1=CNN=C1C#C,99.2151625
O=CC1NC1CC#N,29.9734325
OCC(CO)C1CC1,-71.0641225
NC(=[NH2+])C([N-]C=O)C#N,5.36888
O=CC1=CCCC1C#C,43.2363975
N#CCOCC1CCC1,2.5902225
C(C1CC1)C1=NC=CO1,3.7494375
N#CCC12CC(O1)C=C2,63.7003825
CCCC(CCC)C=O,-72.4554125
CC12NC1CNCC2=O,-0.5862275
CC#CC1(CC#N)CO1,64.0015825
CC1=NC2=C(N1)OC=C2,18.802085
OC1CC2OC2C1C#N,-22.0346025
NC1C2OC1C2(O)C#N,32.379015
OCC12C3CC1C(=O)N23,10.36887
CC1(CC#N)NC1C#N,83.0486925
CC1(CC#N)CNC1=O,-3.6074175
CCN(C)C1=COC=N1,-16.0967725
C1OC11CC2OCCC12,-28.8939825
C1CC23OC2CN2C1C32,53.57482
CN1C2CC1(C=O)C2=O,15.558295
CCN1CC=C(C1)C#N,46.73509
CC1(C)CC2(CC2)C1,15.36055
C1CC23OC(CC12)C=C3,25.80046
OCC1=COC=NC1=N,-30.0955125
ON=C1CC2C(O)C2C1,-12.7032725
CCN=C1OCC1C#N,17.77088
CC1C2CN=C(C#C)N12,112.1396375
CN1C=NC2=NNC=C12,72.467115
N1C2C1C1N=CN3C2C13,123.471615
CN1CC(=O)C(C)(C)C1,-46.9643025
CC1C2C3N2C1(C)C3=O,34.801275
CC12NC1CC2CO,3.634975
O=C1NC=CC1C1CO1,-28.88753
C1C2OC3(CCC3)C12,26.94122
CC12CNC1=CC(=N)O2,36.7515
CC1C(COC1=N)C=O,-62.245025
OC1=C(OC=O)OC=C1,-115.4117075
CCCCC(=O)CCC,-80.95239
CC(=O)N1N=CNC1=O,-57.0504475
NC1=C(O)NC(C=O)=N1,-40.618105
NC1=CN2CCC2=C1,65.3695175
CC1=C(N)C(C=O)=CO1,-44.74571
CC12CC3C1CC(O)C23,8.3017725
CC12OC1C=CC1NC21,38.32657
OCC1C2CCC12C#C,59.2079325
C1CC2C1C21CCCO1,6.8258925
CC1(C)CC2(CO2)CO1,-66.3013625
O=CCOC1CC2OC12,-47.9449475
CCC1C2OC2CC1O,-70.4616875
C1CC2(CC3NC23)O1,40.758725
CC(=N)N1CC=CC1=O,-15.4044175
CC1=C2C3CC3N2N=C1,109.2368225
CN=COCC1CC1C,-17.3425375
OCC12CC1OC2C#N,10.3732625
C(CC1CCC1)C1CC1,14.722195
OC1CCC(=N)OC1,-73.00041
